food_name,meal,campus,serving_size,calories,calories_from_fat,total_fat_g,total_fat_dv,saturated_fat_g,saturated_fat_dv,trans_fat_g,cholesterol_mg,sodium_mg,sodium_dv,total_carb_g,total_carb_dv,dietary_fiber_g,dietary_fiber_dv,sugars_g,added_sugars_g,protein_g,protein_dv,vitamin_d_mcg,calcium_mg,iron_mg,potassium_mg,ingredients,extraction_timestamp,url
Chocolate Donut,Dinner,altoona-port-sky,"1 SERVG
Calories: 300
Calories from Fat: 190
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",300,190,21.1,0.0,6.4,0.0,0.0,0.0,390.9,0.0,35.8,0.0,1.3,0.0,0.0,10.7,4.5,0.0,17.7,0.0,1.8,0.0,"Chocolate Iced Donut (Chocolate Iced Donut (Raised Ring Donut (Enriched Bleached Wheat Flour (Wheat Flour, Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid), Water, Palm Oil, Sugar, Soybean Oil, Contains 2% or Less of: Leavening (Sodium Bicarbonate, Sodium Acid Pyrophosphate, Baking Soda), Soy Flour, Skim Milk, Whey, Salt, Soy Protein Concentrate, Guar Gum, Sodium Stearoyl Lactylate, Soy Lecithin, Ascorbic Acid, Colored with Turmeric, Annatto, and/or Beta Carotene, Unbleached Enriched Flour, Enzymes, Calcium Propionate (Preservative), Yeast, Cornstarch, Mono-and Diglycerides, Antioxidants (Tocopherols, Citric Acid), Calcium Carbonate, Calcium Sulfate, Calcium Propionate, Vegetable Gum (Agar, Locust Bean Gum, Cellulose Gum, Xanthan Gum), Dextrose, Sodium Phosphate, Maltodextrin, Palm Oil with Lecithin, Rice Starch, Natural Flavor, Cinnamon, Egg. ), Chocolate Icing (sugar, vegetable shortening (palm oil, fully hydrogenated cottonseed oil), water, high fructose corn syru",2025-09-08T11:45:40.264656,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=113771238
Chocolate Ganache Donut,Dinner,altoona-port-sky,"1 SERVG
Calories: 507
Calories from Fat: 290
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",507,290,32.1,0.0,17.1,0.0,0.0,25.1,535.2,0.0,53.2,0.0,2.6,0.0,0.0,27.1,6.8,0.0,28.1,0.0,3.2,0.0,"Chocolate Ganache Donut (Double Chocolate Ganache Cake Donut (Chocolate Cake Donut (enriched unbleached wheat flour (wheat flour, niacin, iron, thiamine mononitrte, enzyme, riboflavin, folic acid), palm oil, water, sugar, cocoa alkali, soybean oil, egg yolks, defatted soy flour, leavening (sodium acid pyrophosphate, baking soda), whey, salt, potato flour, natural and artificial flavor, calcium stearoyl lactylate), Ganache Filling (Semi-Sweet Chocolate (semi-sweet chocolate (sugar, chocolate, cocoa butter, milk fat, soy lecithin, natural flavors)), Heavy Cream), Chocolate Chips (semi-sweet chocolate (sugar, chocolate, cocoa butter, milk fat, soy lecithin, natural flavor, milk))))",2025-09-08T11:45:40.860588,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=113771239
Cinnamon Brioche Danish,Dinner,altoona-port-sky,"1 SERVG
Calories: 390
Calories from Fat: 198
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",390,198,22.0,0.0,13.0,0.0,0.0,75.0,360.0,0.0,41.0,0.0,2.0,0.0,0.0,11.0,7.0,0.0,33.0,0.0,2.0,0.0,"Cinnamon Brioche Danish (Cinnamon Swirl Brioche (unbleached enriched flour (wheat flour, niacin, reduced iron, thiaminmononitrate, riboflavin, folic acid), cinnamon cream [sugar, butter (cream), water, cinnamon, salt, xanthan gum], butter (cream), water, eggs, yeast, sugar, salt, partially skimmed milk (milk, vit.a palmitate, vit. d3), wheat gluten, food enzymes (xylanase, amylase), ascorbic acid, dried eggs, skim milk, soy flour.))",2025-09-08T11:45:41.441562,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=113771240
Cinnamon Sugar Donut,Dinner,altoona-port-sky,"1 SERVG
Calories: 271
Calories from Fat: 170
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",271,170,18.9,0.0,5.6,0.0,0.0,0.0,377.9,0.0,33.7,0.0,0.3,0.0,0.0,8.8,4.5,0.0,22.5,0.0,1.7,0.0,"Cinnamon Sugar Donut (Cinnamon Sugar Donut (Raised Ring Donut (Enriched Bleached Wheat Flour (Wheat Flour, Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid), Water, Palm Oil, Sugar, Soybean Oil, Contains 2% or Less of: Leavening (Sodium Bicarbonate, Sodium Acid Pyrophosphate, Baking Soda), Soy Flour, Skim Milk, Whey, Salt, Soy Protein Concentrate, Guar Gum, Sodium Stearoyl Lactylate, Soy Lecithin, Ascorbic Acid, Colored with Turmeric, Annatto, and/or Beta Carotene, Unbleached Enriched Flour, Enzymes, Calcium Propionate (Preservative), Yeast, Cornstarch, Mono-and Diglycerides, Antioxidants (Tocopherols, Citric Acid), Calcium Carbonate, Calcium Sulfate, Calcium Propionate, Vegetable Gum (Agar, Locust Bean Gum, Cellulose Gum, Xanthan Gum), Dextrose, Sodium Phosphate, Maltodextrin, Palm Oil with Lecithin, Rice Starch, Natural Flavor, Cinnamon, Egg. ), Cinnamon Sugar Topping (Sugar, Cinnamon)))",2025-09-08T11:45:42.018034,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=113771241
Cookies & Cream Donut,Dinner,altoona-port-sky,"1 SERVG
Calories: 507
Calories from Fat: 290
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",507,290,32.1,0.0,17.1,0.0,0.0,25.1,535.2,0.0,53.2,0.0,2.6,0.0,0.0,27.1,6.8,0.0,28.1,0.0,3.2,0.0,"Chocolate Ganache Donut (Double Chocolate Ganache Cake Donut (Chocolate Cake Donut (enriched unbleached wheat flour (wheat flour, niacin, iron, thiamine mononitrte, enzyme, riboflavin, folic acid), palm oil, water, sugar, cocoa alkali, soybean oil, egg yolks, defatted soy flour, leavening (sodium acid pyrophosphate, baking soda), whey, salt, potato flour, natural and artificial flavor, calcium stearoyl lactylate), Ganache Filling (Semi-Sweet Chocolate (semi-sweet chocolate (sugar, chocolate, cocoa butter, milk fat, soy lecithin, natural flavors)), Heavy Cream), Chocolate Chips (semi-sweet chocolate (sugar, chocolate, cocoa butter, milk fat, soy lecithin, natural flavor, milk))))",2025-09-08T11:45:42.614804,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=113771242
Croissant,Dinner,altoona-port-sky,"1 SERVG
Calories: 294
Calories from Fat: 129
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",294,129,14.3,0.0,4.8,0.0,3.7,26.7,358.4,0.0,11.7,0.0,1.9,0.0,0.0,4.6,6.2,0.0,21.2,0.0,2.6,0.0,"Large Croissant (Croissant (Plain Croissant (unbleached enriched flour (wheat flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid), butter (cream), water, yeast, sugar, salt, eggs, wheat gluten, ascorbic acid, food enzymes (xylanase, amylase).), Egg Wash (Eggs (whole eggs, citric acid, water), Salt)))",2025-09-08T11:45:43.177210,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=113771243
Everything Bagel Croissant,Dinner,altoona-port-sky,"1 SERVG
Calories: 268
Calories from Fat: 216
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",268,216,24.0,0.0,10.0,0.0,0.0,48.0,312.0,0.0,26.0,0.0,0.8,0.0,0.0,2.0,4.0,0.0,6.0,0.0,1.5,0.0,"Everything Bagel Croissant (Everything Bagel Croissant (Croissant Dough (Artisan Flour (wheat flour, malted barley flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid ), Roll in Fat (Unsalted Butter, Artisan Flour (wheat flour, malted barley flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid )), Pre-Ferment Dough (Artisan Flour (wheat flour, malted barley flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid ), Salt, Yeast, Malt Flour (wheat flour, malted barley flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid)), Sugar, Yeast, Unsalted Butter, Salt), Egg Blend (whole egg, egg yolk, corn syrup solids, salt, cellulose gum ), Everything Bagel Spice (garlic, poppy seed, salt, onion, sesame seed, sunflower oil & natural flavor)))",2025-09-08T11:45:43.748236,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=113771244
Everything Cookie,Dinner,altoona-port-sky,"1 SERVG
Calories: 596
Calories from Fat: 271
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",596,271,30.0,0.0,15.7,0.0,0.0,40.0,527.0,0.0,78.0,0.0,2.3,0.0,0.0,43.0,6.2,0.0,32.0,0.0,2.8,0.0,"Everything Cookie (Everything Cookie (Chocolate Chip Cookie Dough (Pastry Flour (enriched wheat flour (wheat flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid)), Shortening (palm oil, soybean oil), Semi-Sweet Chocolate (semi-sweet chocolate (sugar, chocolate, cocoa butter, milk fat, soy lecithin, natural flavors)), Brown Sugar (light brown cane sugar, sugar, molasses), Sugar, Egg Blend (whole egg, egg yolk, corn syrup solids, salt, cellulose gum ), Invert Sugar (invert syrup), Vanilla Extract NA (water, propylene glycol, vanillin, ethyl vanillin and sodium benzoate (preservative)), Salt, Baking Soda (sodium bicarbonate )), Chocolate Coating (sugar, vegetable oil (palm kernel oil, hydrogenated palm kernel and cottonseed oils), nonfat dry milk, cocoa processed with alkali, cocoa glyceryl lacto esters of fatty acids, soy lecithin and salt), Butterscotch Chips (sugar, hydrogenated palm kernal oil, coconut oil, nonfat dry milk, dry whey, soy lecithin, yellow 6 lake, y",2025-09-08T11:45:44.337843,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=113771245
Frosted Sugar Cookie,Dinner,altoona-port-sky,"1 SERVG
Calories: 358
Calories from Fat: 144
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",358,144,16.0,0.0,11.0,0.0,0.0,72.0,185.0,0.0,47.0,0.0,0.5,0.0,0.0,31.0,3.0,0.0,37.0,0.0,1.1,0.0,"Frosted Sugar Cookie (Frosted Sugar Cookie (Artisan Flour (wheat flour, malted barley flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid ), Confectioners Sugar (cane sugar, corn starch), Butter (butter, salt ), Sugar, Butter (butter, salt ), Egg Blend (whole egg, egg yolk, corn syrup solids, salt, cellulose gum ), Vanilla Extract NA (water, propylene glycol, vanillin, ethyl vanillin and sodium benzoate (preservative)), Whole Milk (milk, vitamin D3 added), White Sprinkles (sugar, corn starch, vegetable oil (palm kernel and/or palm oil), soy lecithin, dextrin, confectioner's glaze, natural and artificial flavor, carnauba wax), Baking Powder (cornstarch, sodium bicarbonate, sodium aluminum sulfate, monocalcium phosphate), Vanilla Extract NA (water, propylene glycol, vanillin, ethyl vanillin and sodium benzoate (preservative))))",2025-09-08T11:45:44.905678,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=113771246
Glazed Donut,Dinner,altoona-port-sky,"1 SERVG
Calories: 330
Calories from Fat: 169
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",330,169,18.8,0.0,5.5,0.0,0.0,0.0,379.0,0.0,48.5,0.0,1.1,0.0,0.0,22.0,4.4,0.0,16.9,0.0,1.7,0.0,"Glazed Donut (Glazed Donut (Raised Ring Donut (Enriched Bleached Wheat Flour (Wheat Flour, Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid), Water, Palm Oil, Sugar, Soybean Oil, Contains 2% or Less of: Leavening (Sodium Bicarbonate, Sodium Acid Pyrophosphate, Baking Soda), Soy Flour, Skim Milk, Whey, Salt, Soy Protein Concentrate, Guar Gum, Sodium Stearoyl Lactylate, Soy Lecithin, Ascorbic Acid, Colored with Turmeric, Annatto, and/or Beta Carotene, Unbleached Enriched Flour, Enzymes, Calcium Propionate (Preservative), Yeast, Cornstarch, Mono-and Diglycerides, Antioxidants (Tocopherols, Citric Acid), Calcium Carbonate, Calcium Sulfate, Calcium Propionate, Vegetable Gum (Agar, Locust Bean Gum, Cellulose Gum, Xanthan Gum), Dextrose, Sodium Phosphate, Maltodextrin, Palm Oil with Lecithin, Rice Starch, Natural Flavor, Cinnamon, Egg. ), Donut Glaze (sugar, water, maltodextrin. Contains 2% or less of each of the following: agar, cellulose gum, potassium sorbate (preservativ",2025-09-08T11:45:45.497654,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=113771247
Ham & Cheese Croissant,Dinner,altoona-port-sky,"1 SERVG
Calories: 479
Calories from Fat: 244
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",479,244,27.1,0.0,18.4,0.0,0.1,75.9,700.5,0.0,45.2,0.0,1.5,0.0,0.0,4.3,11.4,0.0,110.4,0.0,2.6,0.0,"Ham & Cheese Croissant (Ham & Cheese Croissant (Laminate Dough (Artisan Flour (wheat flour, malted barley flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid ), Incorporated Butter (Butter (butter, salt ), Artisan Flour (wheat flour, malted barley flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid )), Water, Pre-Ferment Dough (Artisan Flour (wheat flour, malted barley flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid ), Salt, Yeast, Malt Flour (wheat flour, malted barley flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid)), Sugar, Yeast, Butter (butter, salt ), Salt), Cheddar Cheese (cheddar cheese (cultured pasteurized milk, salt, enzymes, annato), potato and corn starches, natamycin, powdered cellulose, dextrose, calcium sulfate.), Ham (water, salt, potassium lactate, brown sugar, dextrose, sodium phosphates, hydrolyzed soy and corn protein, sodium diacetate, sodium erythorbate, sodium nitrate, potassium lactate, potassium aceta",2025-09-08T11:45:46.071027,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=113771248
Lemon Glazed Pound Cake,Dinner,altoona-port-sky,"1 SERVG
Calories: 437
Calories from Fat: 159
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",437,159,17.7,0.0,4.2,0.0,0.1,46.4,595.6,0.0,63.4,0.0,1.1,0.0,0.0,38.8,6.3,0.0,84.4,0.0,2.1,0.0,"Lemon Glazed Pound Cake (Glazed Lemon Pound Cake (White Cake Batter (White Cake Mix (sugar, enriched flour bleached (wheat flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid), soybean oil, palm oil, eggs with sodium silicoaluminate, egg white, nonfat milk, leavening (baking soda, sodium aluminum phosphate, monocalcium phosphate), dextrose, salt, propylene glycol mono and diesters, sorbitan monostearate, modified corn starch, tetrasodium pyrophosphate, xanthan gum, sodium stearoyl lactylate, polysorbate 60, mono and diglycerides, calcium acetate, guar gum, cellulose gum, artificial flavor, soy flour), Canola Oil), White & Glossy Icing (sugar, water, corn syrup, contains 2% or less of each of the following: agar, artificial color, potassium sorbate (preservative), citric acid, natural and artificial flavor, locust bean gum, mono- and diglycerides), Lemon Zest (lemon peel, sugar, water, natural lemon flavor, acidifier (citric acid), preservative (potassium sorbate), color (b",2025-09-08T11:45:46.669409,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=113771249
Peanut Butter Cup Cookie,Dinner,altoona-port-sky,"1 EACH
Calories: 512
Calories from Fat: 244
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",512,244,27.0,0.0,15.0,0.0,0.0,60.0,388.0,0.0,59.0,0.0,2.0,0.0,0.0,41.0,10.0,0.0,84.0,0.0,2.0,0.0,"Peanut Butter Cup Cookie (Cake Flour (bleached wheat flour), Peanut Butter Chips (partially hydrogenated peanuts, sugar, partially hydrogenated vegetable oil (palm kernel and soybean oil), corn syrup solids, dextrose, reduced minerals whey (milk), contains 2% or less of : salt, vanillin, artificial flavor, soy lecithin), Peanut Butter Cups (milk chocolate, (sugar, cocoa butter, chocolate, nonfat milk, milk fat, lactose, soy lecithin, PGPR), peanuts, sugar, dextrose, salt, TBHQ), Butter (butter, salt ), Sugar, Brown Sugar (light brown cane sugar, sugar, molasses), Crunchy Peanut Butter (dry roasted peanuts, sugar, hydrogenated vegetable oil (cottonseed, rapeseed and/or soybean), molasses, salt ), White Chocolate Chips (sugar, cocoa butter, whole milk powder, nonfat milk powder, soy lecithin added as emulsifier, vanilla and natural flavor ), Egg Blend (whole egg, egg yolk, corn syrup solids, salt, cellulose gum ), Smooth Peanut Butter (dry roasted peanuts, dextrose, sugar, hydrogenated v",2025-09-08T11:45:47.241558,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=113771250
Pumpkin Bread,Dinner,altoona-port-sky,"1 SERVG
Calories: 526
Calories from Fat: 208
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",526,208,23.1,0.0,7.7,0.0,0.0,24.5,531.0,0.0,85.5,0.0,2.8,0.0,0.0,53.0,6.5,0.0,46.1,0.0,3.2,0.0,"Pumpkin Bread (Pumpkin Bread (sugar, pumpkin, egg blend (whole egg, egg yolk, corn syrup solids, salt, cellulose gum), canola oil, cake flour (bleached wheat flour), artisan flour (wheat flour, malted barley flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid ), baking soda (sodium bicarbonate ), salt, pan release spray (sunflower oil, sunflower lecithin, palm oil), cinnamon, nutmeg, cloves, ground ginger (ginger & sulfur dioxide (added to retain color))))",2025-09-08T11:45:47.833695,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=113771251
Pumpkin Whoopie Pie,Dinner,altoona-port-sky,"1 SERVG
Calories: 888
Calories from Fat: 390
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",888,390,43.2,0.0,10.5,0.0,0.1,53.2,728.4,0.0,117.3,0.0,2.1,0.0,0.0,84.6,8.7,0.0,106.5,0.0,3.1,0.0,"Pumpkin Whoopie Pie (Pumpkin Whoopie Pie ((Pumpkin Whoopie Pie (White Cake Mix (sugar, enriched flour bleached (wheat flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid), soybean oil, palm oil, eggs with sodium silicoaluminate, egg white, nonfat milk, leavening (baking soda, sodium aluminum phosphate, monocalcium phosphate), dextrose, salt, propylene glycol mono and diesters, sorbitan monostearate, modified corn starch, tetrasodium pyrophosphate, xanthan gum, sodium stearoyl lactylate, polysorbate 60, mono and diglycerides, calcium acetate, guar gum, cellulose gum, artificial flavor, soy flour), Pumpkin, Canola Oil, Cinnamon, Ground Ginger (ginger & sulfur dioxide (added to retain color)), Nutmeg, Baking Soda (sodium bicarbonate ), Cloves)), Whoopie Pie Filling (Confectioners Sugar (cane sugar, corn starch), Vanilla Extract NA (water, propylene glycol, vanillin, ethyl vanillin and sodium benzoate (preservative)), Shortening (soybean oil, fully hydrogenated palm oil, palm ",2025-09-08T11:45:48.430599,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=113771252
Raspberry Chocolate Danish,Dinner,altoona-port-sky,"1 EACH
Calories: 342
Calories from Fat: 141
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",342,141,15.6,0.0,10.8,0.0,0.0,37.2,353.3,0.0,45.0,0.0,1.2,0.0,0.0,14.0,4.6,0.0,8.8,0.0,1.7,0.0,"Raspberry Chocolate Danish (Plain Danish (enriched unbleached wheat flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid, ascorbic acid), water, margarine (palm oil, canola oil, water, sugar, vinegar, canola lecithin, citric acid, natural flavor, annatto, vitamin A palmiatate, vitamin D), sugar, yeast, salt, soy flour, sodium acid phyrophosphate, mono and diglycerides, artifical colors (yellow 5 and yellow 6), sodium bicarbonate, soybean and/or canola oil, may contain eggs, milk, tree nuts, and sesame ), Apple Black Raspberry Filling (water, corn syrup (sulfur dioxide), sugar, concentrated apple juice, modified food starch (corn). contains 2% or less of each of the following: blackberries, citric acid, agar, preservatives (potassium sorbate, sodium propionate, sodium benzoate), red 40, blue 1, artificial flavor.), Egg Blend (whole egg, egg yolk, corn syrup solids, salt, cellulose gum), Chocolate Chips (semi-sweet chocolate (sugar, chocolate, cocoa butt",2025-09-08T11:45:49.003598,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=113771253
